text,author,likes,replyCount,cleaned_text
"I'm only 25 minutes into this, but it strikes me that Calley Means is dealing with the political reality that RFK Jr needs to be confirmed by the Senate and cannot afford to be seen as a hardline anti-vaxxer. The unfortunate truth is that Calley, RFK Jr, and to some degree, Trump have to play it cool until the time is right to expose and eliminate these harmful vaccines and the regimes that push them.  Until then, we can do our best to exercise our freedom and not get the shots.",@darcoln3208,1,0,im only  minutes into this but it strikes me that calley means is dealing with the political reality that rfk jr needs to be confirmed by the senate and cannot afford to be seen as a hardline antivaxxer the unfortunate truth is that calley rfk jr and to some degree trump have to play it cool until the time is right to expose and eliminate these harmful vaccines and the regimes that push them  until then we can do our best to exercise our freedom and not get the shots
Prayers for these 2 fine doctor's  safety🙏,@colleen1924,5,0,prayers for these  fine doctors  safetyfolded_hands
It took Calley 2hrs and 40 minutes to get an average come back . I don't understand why it took him so long. Jack is right but his approach might backfire. He could lose the war before it even starts. Two different types completely.,@jedw9496,0,0,it took calley hrs and  minutes to get an average come back  i dont understand why it took him so long jack is right but his approach might backfire he could lose the war before it even starts two different types completely
Im still trying to figure out the name of the guy with the beard,@ryanhighberg4662,2,1,im still trying to figure out the name of the guy with the beard
"Calley: like, like, like....",@sot1024,0,0,calley like like like
This is all controlled opposition. You cannot even post the real issue. Or yall really have no clue. But I doubt it.,@wilbeck91,0,0,this is all controlled opposition you cannot even post the real issue or yall really have no clue but i doubt it
I was soo happy about Trump and RFK but now have the same worries bc of who he has put in His cabinet..,@thehammersfamily3943,1,0,i was soo happy about trump and rfk but now have the same worries bc of who he has put in his cabinet
"I only listened because Dr. Kruse was speaking. Calley is very full of.... himself. He incessantly interrupted and called out Dr. Kruse without answering simple yes or answers. Kudos to Dr. Kruse, Dr. Bowden, and Danny for putting up with Calley's nonsense.",@rosemarypanici869,14,0,i only listened because dr kruse was speaking calley is very full of himself he incessantly interrupted and called out dr kruse without answering simple yes or answers kudos to dr kruse dr bowden and danny for putting up with calleys nonsense
"Jacks entire goal is truth, truth is what is so needed today.",@LongTermHoldr,0,0,jacks entire goal is truth truth is what is so needed today
"The fact you have to mute words like COVID, vaccine etc tells you all you need to know about the state of this country.",@springtolifenutrition6322,1,1,the fact you have to mute words like covid vaccine etc tells you all you need to know about the state of this country
plus he just keeps talking rude!!!,@RadiantLightHealingCenter-p1j,0,0,plus he just keeps talking rude
He never knows the question lol,@mskimmie316,1,0,he never knows the question lol
why is he not saying all these shots should be taken off the market,@RadiantLightHealingCenter-p1j,0,0,why is he not saying all these shots should be taken off the market
I wouldnt buy a hot dog from this talking POS,@TtheAlien,0,0,i wouldnt buy a hot dog from this talking pos
Like....i think......like....you know...like...... i think....so like...,@austinbyrd3710,0,0,likei thinklikeyou knowlike i thinkso like
"They literally released a 500 page document about covid response failures at literally every domain from the science, to the media, to fraud for relief funds. I guess this guy never read it.",@Taylorlit,0,0,they literally released a  page document about covid response failures at literally every domain from the science to the media to fraud for relief funds i guess this guy never read it
