text,author,likes,replyCount,cleaned_text
"The great pyramid came through the sun ,cave of Machpelah,  it's shafts pulled all particles to build the earth like a 3d printer,  GOD works in mysterious ways,  the sun is the cosmic diharea bottom of the only black hole ,we call it space,all other stars are just our sun throughout time kline bottle inside a kline bottle inside countless Swiss cheese kline bottles",@MiyamotoMusashi9,0,0,"the great pyramid came through the sun ,cave of machpelah,  it's shafts pulled all particles to build the earth like a d printer,  god works in mysterious ways,  the sun is the cosmic diharea bottom of the only black hole ,we call it space,all other stars are just our sun throughout time kline bottle inside a kline bottle inside countless swiss cheese kline bottles"
Nikola Tesla knew this,@MiyamotoMusashi9,0,0,nikola tesla knew this
Anchoring system to not float away in another flood..?,@cjharris4527,0,0,anchoring system to not float away in another flood..?
"Could be a massive discovery, but damn do people love to speculate and get ahead of themselves. The findings haven't even been published yet.",@tony.h321,0,0,"could be a massive discovery, but damn do people love to speculate and get ahead of themselves. the findings haven't even been published yet."
Bears built the pyramids,@platinumwarrior1309,0,0,bears built the pyramids
"Dont ya think, a great flood , might just create and also move alot of , Sand ?..  ive always thought what we see is just the tip",@christophercavemanforChrist,0,0,"dont ya think, a great flood , might just create and also move alot of , sand ?..  ive always thought what we see is just the tip"
"It's fake, it's a side picture! 🙄",@gheart8278,0,0,"it's fake, it's a side picture! face_with_rolling_eyes"
STILL THINK THERE TOMBS????? i think not !!!,@AaronWilliamson-1990,0,0,still think there tombs????? i think not !!!
"Hey, if we can land a rover on mars and are planning to send people there, we can dig this stuff up.",@jimas9775,0,0,"hey, if we can land a rover on mars and are planning to send people there, we can dig this stuff up."
"this is extremely intriguing- to the point I want it to be true...So, I know we need more evidence",@seanroe7570,0,0,"this is extremely intriguing- to the point i want it to be true...so, i know we need more evidence"
"The Pyramids, Who did it, maybe go backwards, who most likely didn't do it, well it's safe to say it wasn't this batch of humans, so an early group, let's start there. We'll need to go back quite a few centuries. maybe hundreds.",@thinkagain3443,0,0,"the pyramids, who did it, maybe go backwards, who most likely didn't do it, well it's safe to say it wasn't this batch of humans, so an early group, let's start there. we'll need to go back quite a few centuries. maybe hundreds."
"This goes to show how little we truly know of our history on this planet, as well as how much we have been misdirected by leaders of this world over time to distract us from the truth",@codygoff7376,0,0,"this goes to show how little we truly know of our history on this planet, as well as how much we have been misdirected by leaders of this world over time to distract us from the truth"
So Billy Carson was right all along,@cinematikslayer7215,0,0,so billy carson was right all along
Wonderful to be alive as these new historical discoveries are made! WOW! Take you new technology to find this! Human kind stay curious!!!,@Somethinglikethat2023,0,0,wonderful to be alive as these new historical discoveries are made! wow! take you new technology to find this! human kind stay curious!!!
This is old information!!!!!!!!!!!!!!! We learned this 25 years ago.,@DeitrichDavis,0,0,this is old information!!!!!!!!!!!!!!! we learned this  years ago.
Some kind of accelerator tunnel? Just a wild guess,@markd1199,0,0,some kind of accelerator tunnel? just a wild guess
"They are portals... and this is how you get to wherever ""there"" is",@powcollective2975,0,0,"they are portals... and this is how you get to wherever ""there"" is"
all the pyramids link the energy grid,@themanontheinternet,0,0,all the pyramids link the energy grid
Dr. Daniel Jackson said that the pyramids were alien spacecraft landing pads.,@spookykid666,0,0,dr. daniel jackson said that the pyramids were alien spacecraft landing pads.
"I think we know almost nothing of Earth's SUPER long history and it shouldn't be taught at schools or anywhere, because it's simply minimal or theoretical knowledge. Same for astrology. When you figure shit out completely, only then you can distribute that as facts. A lot of the shit I was getting Fs at school for turned out to not even be true...",@whacklp6120,0,0,"i think we know almost nothing of earth's super long history and it shouldn't be taught at schools or anywhere, because it's simply minimal or theoretical knowledge. same for astrology. when you figure shit out completely, only then you can distribute that as facts. a lot of the shit i was getting fs at school for turned out to not even be true..."
Total recall is real.... Aliens,@Existoutsidethebox,0,0,total recall is real.... aliens
Generators come to mind,@Artjunkie73,0,0,generators come to mind
Zaai Hawass is controlled by te Cayce University in America. He can say nothing unless they first agree.,@royleon3525,1,0,zaai hawass is controlled by te cayce university in america. he can say nothing unless they first agree.
It was a power plant,@Mrod16,0,0,it was a power plant
"When are we, as the people, going to demand to know the truths that have been suppressed?Who will spearhead this?How do we, the people, truly unite to become more powerful than the 1%?Yes, we have to turn to heart based awareness and open our minds...any other ideas?",@truthembodiment8860,0,0,"when are we, as the people, going to demand to know the truths that have been suppressed?who will spearhead this?how do we, the people, truly unite to become more powerful than the %?yes, we have to turn to heart based awareness and open our minds...any other ideas?"
"I've always felt like the truth about the pyramids would reveal that they're much older than what the status quo suggests and they weren't made by Egyptians.  That's why Zahi Hawass and the Egyptian government fight so hard against allowing the site to be properly researched because they don't want the truth revealed.  IMO, for something as big as this and how important it is to humanity, they should be removed from power and the international community should be allowed to find the truth.  I mean, humans have fought wars over much more trivial matters but we're going to sit back and let Z. Hawass and his crew hide the truth about one of the greatest wonders on your planet?",@monstamike79,0,0,"i've always felt like the truth about the pyramids would reveal that they're much older than what the status quo suggests and they weren't made by egyptians.  that's why zahi hawass and the egyptian government fight so hard against allowing the site to be properly researched because they don't want the truth revealed.  imo, for something as big as this and how important it is to humanity, they should be removed from power and the international community should be allowed to find the truth.  i mean, humans have fought wars over much more trivial matters but we're going to sit back and let z. hawass and his crew hide the truth about one of the greatest wonders on your planet?"
